Service

+---------+----------------------------------------------------------------------------+--------------+---------+----------+---------+-------------+--------+------------------------------------+
|ServiceID|Name                                                                        |EstimationCost|LaborCost|Estimation|LaborTime|HasConditions|Obsolete|Uuid                                |
|562      |Снятие и установка электропривода заднего редуктора                         |4950.00       |2475.00  |120       |2.00000  |false        |0       |425452EA-4A2B-4097-8865-B541DA97787D|
|563      |Замена катушки зажигания                                                    |250.00        |1000.00  |15        |0.25000  |true         |0       |7EF8AA5C-15AD-49B1-8444-559D3EA3B4EC|
|564      |Снятие-установка рулевого колеса                                            |800.00        |1600.00  |30        |0.50000  |false        |0       |879DE07F-5B99-4CCF-A572-C6DECF0A5189|
|565      |Регулировка зажигания                                                       |600.00        |1200.00  |30        |0.50000  |false        |0       |A9DE0310-643E-4AF1-8DCE-46F36A9746AA|
|566      |Замена смазки предней ступицы                                               |2000.00       |1250.00  |96        |1.60000  |true         |0       |036288AF-9ACE-462C-ABB5-64BED5E920F1|
|567      |Установка Релингов                                                          |1650.00       |1100.00  |90        |1.50000  |false        |1       |624B3C1C-F630-4195-82B1-F7E090D44E7A|
|568      |Установка рейлингов                                                         |0.00          |0.00     |0         |0.00000  |true         |1       |F73CE08A-3F91-41B7-9FC1-3F7720E3DC3D|
|569      |Снятие установка впускного коллектора                                       |10600.00      |1766.67  |360       |6.00000  |true         |1       |CA054C50-E287-4548-9808-75C873408551|
|570      |Снятие и установка клапана EGR                                              |600.00        |1200.00  |30        |0.50000  |false        |0       |FCFA94CC-094C-4AA3-88DA-737EB3C1CD79|
|571      |Регулировка переднего ступичного подшипника                                 |1350.00       |1350.00  |60        |1.00000  |true         |0       |05EF7528-2F8C-4736-9986-1801AD9E1EFE|
|572      |Замена жидкости АКПП                                                        |1080.00       |1800.00  |36        |0.60000  |false        |1       |76BA4BCB-7261-430C-8FA6-E70CA7355D76|
|573      |Замена сальника хвостовика карданного вала                                  |1550.00       |1550.00  |60        |1.00000  |false        |0       |41732942-DC40-49CB-8D03-AE16671EA532|
|574      |Замена датчика давления тормозной жидкости                                  |600.00        |1200.00  |30        |0.50000  |true         |0       |88BBE4B5-E813-46C7-BD6A-F391B3969CC1|
|575      |Промывка-замена клапана и трубок продувки угольного адсорбера               |1350.00       |2700.00  |30        |0.50000  |false        |0       |A984F6E5-077E-4F15-B30A-8677A7EC5BC7|
|576      |Программирование систем                                                     |1650.00       |1650.00  |60        |1.00000  |false        |1       |58A00EE8-6B8F-4A42-BD80-93A2958D3796|
|577      |Замена задней нижней левой шаровой опоры                                    |1550.00       |1550.00  |60        |1.00000  |false        |0       |E93B57D1-E3A6-42C1-8706-44EF7AFA9857|
|578      |Регулировка хода педали сцепления                                           |200.00        |800.00   |15        |0.25000  |false        |1       |E860B016-58AD-4E3C-971C-8D112ADF293E|
|579      |Т.О 64 т\км                                                                 |6500.00       |1625.00  |240       |4.00000  |false        |1       |01B47D6C-159A-46E0-B1A9-3C6BEDCD2069|
|580      |Установка клаксонов                                                         |750.00        |1500.00  |30        |0.50000  |false        |0       |77E478CB-0A4F-4384-86AD-E3222FE90769|
|581      |Развал-схождение передней оси                                               |900.00        |1349.99  |40        |0.66667  |false        |1       |F82F9B69-DE21-4BF2-AB71-A70AACB97AB3|
|582      |Установка камеры заднего вида                                               |3050.00       |1525.00  |120       |2.00000  |false        |0       |BF949448-0E18-4485-A214-6FAECBA4660B|
|583      |Вклейка лобового стекла                                                     |5500.00       |1375.00  |240       |4.00000  |false        |0       |96876F8B-5C9E-41BF-9287-7DD97EF4D952|
